id,DEPOT::DIPACSA,LANDFILL::RELLENO_SANITARIO,STOP::14_DE_JULIO,STOP::20_DE_NOVIEMBRE,STOP::ACEQUIAS,STOP::ACEROS,STOP::AEROPUERTO,STOP::ALAMEDAS,STOP::ALDAMA,STOP::ALFREDO_CHAVEZ,STOP::ALLENDE,STOP::ALTEC,STOP::AMAZONAS,STOP::ANTONIO_DE_MONTES,STOP::AMERICAS,STOP::AQUILES_SERDAN,STOP::ARBOLEDAS,STOP::ATENAS,STOP::AUDITORIO,STOP::AVICOLA,STOP::BACATETE,STOP::BAEZ,STOP::BARRANCAS,STOP::BATOPILAS,STOP::BRASIL,STOP::CAFETALES,STOP::CAMINO_REAL,STOP::CAMPANARIO,STOP::CAMPESINA,STOP::CAMPESTRE,STOP::CAMPO_BELLO,STOP::CAMPUS_UNIV,STOP::CARBONEL,STOP::CAROLINAS,STOP::CERRO_DE_LA_CRUZ,STOP::CHICHONTEPEC,STOP::COLINAS,STOP::COLON,STOP::CONCORDIA,STOP::CONGO,STOP::CONSTITUYENTES,STOP::CORDILLERA_I,STOP::CORDILLERA_NEGRA,STOP::COSMOS,STOP::CUAUHTEMOC,STOP::DE_LA_LLAVE,STOP::DEL_COBRE,STOP::DEPORTISTAS,STOP::DEPORTIVA,STOP::DEZA_Y_ULLOA,STOP::DIV._DEL_NORTE,STOP::DOMINICANA,STOP::DOSMIL,STOP::DOSTOIEVSKI,STOP::DUMAS,STOP::EL_QUIJOTE,STOP::EL_TORREON,STOP::ENTRONQUE,STOP::ESPERANZA,STOP::ESTRELLA,STOP::EVEREST,STOP::FCO._PORTILLO,STOP::FERRETERA,STOP::FERROCARRIL,STOP::FLORES_MAGON,STOP::FORNARINA,STOP::FUENTES_MARES,STOP::GARCIA_VALDEZ,STOP::GIRASOLES,STOP::GOMEZ_MORIN,STOP::GRUTAS,STOP::GUADALUPE,STOP::GUATEMALA,STOP::HACIENDAS,STOP::HERMES,STOP::HUANCUNE,STOP::IGLESIAS,STOP::ILLINOIS,STOP::IMPERIO,STOP::INDEPENDENCIA,STOP::INDUSTRIAL,STOP::INFONAVIT,STOP::INSURGENTES,STOP::INTERAMERICANA,STOP::ISABELLA,STOP::J._DEL_NORTE,STOP::JARDINES_DE_ORIENTE,STOP::JESUS_RENTERIA,STOP::JIMENEZ,STOP::JUAN_ESCUTIA,STOP::JUAN_PABLO_II,STOP::JUAREZ,STOP::JUVENTUD,STOP::KARIKE,STOP::KENNEDY,STOP::KIOSKO,STOP::KOP,STOP::LA_CAÑADA,STOP::LA_GALERA,STOP::LADERAS,STOP::LA_LEONA,STOP::LAS_AGUILAS,STOP::LAS_MISIONES,STOP::LENNY_ROMO,STOP::LEON,STOP::LERDO,STOP::LINCE,STOP::LLORONES,STOP::LOS_HUERTOS,STOP::LOS_LLANOS,STOP::LOS_PORTALES,STOP::LOZANO,STOP::LUCERO,STOP::MARMOL,STOP::MASCOTAS,STOP::MAJALCA,STOP::MAYA,STOP::MAYAGOITIA,STOP::MEDICINA,STOP::MELCHOR_GUASPE,STOP::MER,STOP::MERAZ,STOP::MERCURIO,STOP::MINA,STOP::MINERAL,STOP::MIRADOR,STOP::MISION,STOP::MOHINORA,STOP::MONTE_ALBAN,STOP::MONTECARLO,STOP::MONTES_AMERICANOS,STOP::MORA,STOP::NEBRASKA,STOP::NOGALES,STOP::NUEVA_ESPAÑA,STOP::OBELISCO,STOP::OCAMPO,STOP::OCHOA,STOP::OJINAGA,STOP::OJOS_AZULES,STOP::ORTIZ_DE_CAMPOS,STOP::ORTIZ_MENA,STOP::OXFORD,STOP::P._SAN_MIGUEL,STOP::PACHECO,STOP::PALMAS,STOP::PANAMA,STOP::PANORAMICO,STOP::PARQUE_DEL_MORO,STOP::PARRAL,STOP::PASCUAL_OROZCO,STOP::PASEO_DEL_REAL,STOP::PASEOS,STOP::PEMEX,STOP::PIMENTEL,STOP::PINABETE,STOP::PINOS,STOP::PLAN_DE_AYALA,STOP::PONCE_DE_LEON,STOP::PORTAL_DEL_VALLE,STOP::PRIMERO_DE_MAYO,STOP::PUERTA_DE_HIERRO,STOP::PUNTA_ORIENTE,STOP::PUNTA_ALAMILLO,STOP::QUINTA_REAL,STOP::QUINTAS,STOP::R._ALMADA,STOP::RANCHERIA,STOP::REAL_CAROLINAS,STOP::REAL_DE_MINAS,STOP::REFORMA,STOP::REVOLUCION,STOP::REYES,STOP::RINCONADA,STOP::RINCONES,STOP::RIO_AROS,STOP::ROBINSON,STOP::ROMA,STOP::ROMANZA,STOP::ROSALES,STOP::ROSARIO,STOP::SAN_AGUSTIN,STOP::SAN_ANGEL,STOP::SAN_JUDAS,STOP::SAN_MARTIN,STOP::SAN_RAFAEL,STOP::SAN_SEBASTIAN,STOP::SANTA_RITA,STOP::SANTUARIO,STOP::SEMINARIO,STOP::SAUCITO,STOP::SORBONA,STOP::TABALAOPA,STOP::TERRAGONA,STOP::TERRAZAS,STOP::TOPACIO,STOP::TRIBUNAL_POPULAR,STOP::TRILLENIUM,STOP::TRINIDAD,STOP::UNIVERSIDAD,STOP::URUGUAY,STOP::V._CARRANZA,STOP::VALLARTA,STOP::VALLE_DEL_ANGEL,STOP::VALLE_ESCONDIDO,STOP::VARSOVIA,STOP::VIALIDAD_CH-P,STOP::VICTORIA_II,STOP::VILLA,STOP::VILLA_DEL_REY,STOP::VILLA_DORADA,STOP::VILLAS_DEL_REAL,STOP::VILLAS_DEL_SOL,STOP::VISTAS_DE_SAN_GUILLERMO,STOP::VISTAS_DEL_NORTE,STOP::VISTAS_DEL_SOL,STOP::VOLVO,STOP::ZARAGOZA,STOP::ZARCO,STOP::ZOOTECNIA
STOP::LAS_AGUILAS,4467.1,16309.7,5905.5,6680.7,10637.6,6586.2,11756.5,10643.0,5337.5,7703.8,5567.4,3566.7,17102.3,4030.4,1043.7,18860.8,659.0,13084.6,5786.7,6544.4,15196.2,5821.4,2928.4,2252.7,981.3,9228.2,16148.0,2416.5,6952.9,4836.7,8332.5,8111.4,1571.3,10819.3,8521.3,2189.1,2533.5,2489.6,9979.3,17461.2,4400.4,7248.3,8944.0,3073.8,8358.0,5977.7,6142.5,4421.6,4217.5,2976.2,3488.7,2040.0,5216.4,11173.1,12679.1,10286.9,9431.3,20635.2,11889.5,499.8,11916.4,12937.3,12269.6,22021.2,7570.9,5923.0,11236.1,3385.6,12534.3,4971.4,9395.6,6540.5,738.8,4231.3,4075.2,1078.2,950.0,17256.6,14833.6,7535.3,5187.0,2851.9,2058.6,4707.3,12907.8,5348.2,16315.0,14429.1,5553.1,3883.5,11214.8,6761.9,6542.6,3120.4,13547.0,19100.9,10558.2,5836.4,13727.0,21942.2,6239.1,0.0,2958.7,13025.6,13289.9,6290.2,3610.8,12546.2,9532.9,13806.5,12191.2,4147.1,2955.7,11332.7,15441.7,28715.1,10207.8,10732.9,2554.0,8251.9,6798.8,12530.3,5156.5,5969.2,13710.3,4947.8,11352.2,13756.8,11343.8,14459.9,4154.2,2478.4,17727.0,11790.9,11404.8,25966.3,7433.8,8384.3,5719.0,12341.0,4762.9,2008.1,4189.3,3533.0,6230.1,4167.4,1643.4,1141.3,16702.8,5918.6,2797.9,13945.6,8108.0,4035.4,1856.2,3442.8,10962.3,15894.2,10778.9,22083.1,6400.4,13500.3,19898.5,19462.8,17358.0,5213.7,12352.4,13438.0,13345.2,14243.0,5793.5,6716.0,6304.9,4905.7,5366.6,3666.0,7281.4,2039.8,13551.8,6399.6,9257.6,2827.3,3972.5,21794.8,9167.4,7594.7,9610.7,11650.6,9081.0,6224.2,2051.3,3449.4,15141.5,13661.9,10645.2,18256.4,8477.4,8031.4,5230.4,4774.2,15609.6,6403.4,1928.1,2115.2,4811.8,4637.7,10581.6,5600.9,4307.0,14416.6,5108.1,13111.0,6689.9,17610.5,19073.0,6790.3,9128.0,2296.4,7610.6,13188.3
STOP::LAS_MISIONES,6002.8,18781.3,7582.5,8620.2,10025.8,7596.1,14228.1,10031.3,6653.4,7786.3,6883.3,4516.5,16490.6,5281.4,2020.0,20374.1,2056.6,12472.9,6949.2,7621.2,13134.3,7459.3,2317.9,1615.7,3312.7,8616.4,18619.6,3136.7,8701.4,4760.8,7720.8,7499.6,3788.5,10207.5,9950.9,2666.1,2398.6,5514.3,12450.9,16849.4,4436.4,7185.7,8332.3,6350.3,8440.5,7293.6,8153.2,6146.6,6689.1,4227.2,4739.8,2664.6,6811.7,10561.4,12067.4,9675.1,11902.9,23106.8,9827.6,3161.1,11304.6,14450.5,13585.5,24492.8,9248.0,7933.7,12546.9,4764.4,15005.9,6867.4,11244.4,8217.5,2388.7,4743.2,5944.6,1565.1,2718.9,19728.2,14221.9,9046.0,7658.6,5786.9,4275.8,7178.9,12990.3,8022.1,18786.6,15745.0,6726.0,5620.4,13686.4,9233.5,5930.8,4857.3,14405.2,20614.1,11874.2,6904.3,16198.6,24413.8,7144.3,2603.4,0.0,12413.8,15761.5,7606.1,4150.3,10484.3,8921.2,15122.4,11579.4,6618.7,3036.5,12648.6,17913.3,28103.4,11523.7,13204.5,5025.6,9567.8,7106.9,13846.2,7628.1,7908.7,13098.6,5935.1,12668.1,13145.0,10732.1,13848.2,2646.1,4347.8,20198.6,11179.1,12720.7,25354.5,8749.8,10094.9,7035.0,12561.8,6541.5,4225.3,3577.5,5269.9,8701.7,5070.8,2845.5,3333.0,19174.4,7168.4,5269.4,13333.9,7496.3,6506.9,4784.0,5179.7,8900.4,17407.4,10167.1,24554.7,7716.3,12888.6,22370.1,21934.4,19829.6,6117.1,13668.3,14951.2,12733.5,13631.3,8265.1,8287.6,7527.6,4294.0,4626.4,5535.5,9753.0,3909.2,16023.4,8871.2,10968.2,6075.6,1907.2,23308.0,8555.6,9534.2,8998.9,14122.2,9163.5,7587.9,1975.0,2545.6,17613.1,13050.1,8583.3,20728.0,10804.4,5969.5,8406.4,7410.9,14997.8,8342.8,4589.4,884.3,3580.9,5625.0,8519.7,8072.5,6032.0,13804.8,5045.4,12499.2,6210.9,20082.1,18461.3,4728.4,11599.6,4165.9,9092.0,11126.4
STOP::LENNY_ROMO,7051.9,21225.0,17373.1,15608.8,1580.0,6626.1,17241.7,1585.4,15580.6,17771.2,15810.5,8841.1,10441.2,15017.2,11833.1,26284.3,10632.5,1750.4,15889.6,17606.1,23119.2,6175.0,9508.0,10173.6,10977.1,4062.5,21633.2,12667.1,18420.5,13844.2,6972.3,6751.2,11739.6,4164.0,18890.5,10177.7,13595.5,8059.5,15464.5,10800.1,7276.7,6971.2,6535.8,7409.2,18425.4,16220.7,14022.3,6125.0,10202.9,11983.7,11360.6,12290.5,8060.2,1161.0,1306.1,1910.5,14916.5,25550.5,19812.5,10369.5,3213.5,20653.5,20856.6,27506.4,18234.2,13935.1,18952.3,10733.7,18019.5,13624.4,5396.1,18008.1,11932.1,14728.1,6723.7,11108.6,9927.3,22741.8,3460.6,16547.3,11458.0,8295.5,11061.6,10219.9,22975.2,5671.5,21800.3,22654.8,6035.5,6610.8,16700.1,12433.0,6805.2,7886.2,21263.3,26524.3,19969.4,16889.2,19212.3,27427.4,5408.4,12146.9,12736.4,0.0,18205.2,15917.9,12618.3,20469.2,4554.5,21960.5,3269.4,14166.6,8570.8,20201.8,20926.9,22054.0,19835.5,18449.1,10563.9,17879.6,17091.8,21495.4,11084.3,14981.2,2376.2,15283.3,20979.9,2356.5,5226.6,5843.4,12634.4,8362.9,23212.2,417.9,19440.8,19305.2,17061.5,18753.4,15962.1,2526.7,14372.4,10930.9,7906.7,7179.9,13126.3,13174.9,11893.9,9739.2,22188.0,5191.2,10146.0,2545.3,5269.5,8815.6,8596.6,7581.2,18885.3,23610.4,1050.9,27568.4,16028.1,4419.7,25383.7,24948.0,22843.3,14221.2,21980.1,21154.2,3950.4,2908.8,12538.0,3855.8,4662.5,8146.5,15008.1,6804.7,12766.7,8762.0,18467.1,13295.8,19626.7,8729.7,11895.5,29218.3,2674.8,16606.7,5923.7,16565.9,19148.4,16528.3,10739.6,12533.9,20056.8,3567.4,18568.2,23741.6,4760.9,15954.4,5342.1,13959.6,8948.5,15806.0,9162.5,10873.9,14439.9,15601.2,18504.6,13364.7,6469.9,3043.6,7331.9,1630.6,7199.9,23095.7,12411.9,14713.3,16844.3,8772.2,19370.7,21111.3
STOP::LEON,15214.5,4321.8,11643.7,8171.9,17377.8,10091.2,9233.9,17383.3,9851.2,13687.7,10081.1,15745.8,27253.1,9249.0,12368.7,19009.9,13295.2,15780.0,10160.2,13011.4,18478.0,14337.7,15107.4,14431.7,11512.6,20874.3,7880.6,11778.1,12691.1,11513.9,18998.0,18776.8,11283.8,13018.5,11453.6,13516.1,12679.5,10505.7,8863.4,27611.9,16579.5,19899.5,19609.5,9810.2,13234.3,10491.4,7405.4,14104.8,8132.3,10767.0,10026.0,12222.4,8721.3,16958.9,18118.0,17708.3,4594.1,10267.6,15171.2,12193.5,14053.4,13216.7,13419.8,20232.0,10797.3,7340.1,11515.5,10140.3,5942.3,8299.3,12805.6,12278.7,12449.0,15172.2,10043.1,13257.2,12643.6,11237.2,20272.5,9759.2,7134.3,13593.0,11023.6,8212.2,19045.7,11547.0,8047.7,15218.0,14069.4,12091.6,9523.2,5563.9,18747.7,12489.5,13826.4,19249.9,12532.6,12303.4,8805.5,20153.0,14755.4,12287.6,14320.3,17865.8,0.0,9555.9,10925.7,15828.0,21366.4,14523.6,20081.2,8513.3,15134.8,12764.9,13652.5,40972.0,13140.7,11012.3,11099.4,11184.9,13265.8,14058.5,8661.4,8746.4,15512.6,9553.9,14285.2,19088.3,12647.6,22655.3,14295.2,11789.5,11707.6,17121.4,12003.9,38223.2,10453.4,11316.6,10232.7,14788.3,8643.0,11466.5,16368.3,13247.6,6509.5,10785.3,12429.5,12835.0,8365.4,14434.9,9940.5,19277.1,17480.9,7983.2,11186.6,11459.7,14165.3,16173.5,16012.7,20294.0,10017.9,21231.5,13202.2,12880.9,7732.0,11549.7,15285.3,13717.4,20762.3,16045.3,6807.0,12683.9,13448.8,17084.8,15491.3,11632.9,6165.5,12335.1,989.2,6679.0,12189.9,10056.5,15159.6,21943.9,14617.2,9704.4,22735.6,1283.0,15218.9,10798.9,14230.4,13595.4,4773.9,20379.3,13409.4,16467.2,11982.3,13368.5,11198.3,8230.2,25760.3,8369.1,11337.5,14294.2,16100.7,9871.8,13784.6,6769.7,13375.5,19855.4,17287.1,18442.5,19225.6,15821.3,30482.6,14064.0,9407.4,12130.7,11933.8,16391.4
STOP::LERDO,10460.9,13157.1,2587.4,1576.2,16423.8,7980.8,8333.2,16429.3,2061.7,4581.6,1914.6,12180.8,20525.9,2672.9,6840.3,12884.4,7541.9,14826.0,1571.5,4560.9,9371.9,9584.1,9982.2,9289.8,6201.2,14133.9,12724.7,5202.0,3680.4,5083.8,15385.1,15164.0,5067.9,12064.5,2347.6,8204.7,6103.4,6425.7,6387.0,20884.8,12100.8,14850.0,15996.6,7265.6,4128.2,1552.7,2223.1,9351.2,4052.3,4190.9,3449.9,5646.3,6610.9,16004.9,17164.0,16754.4,5839.0,17482.6,6065.2,6882.0,13099.4,6960.9,6095.9,16103.6,1691.2,2003.6,5057.2,3925.3,8942.0,2969.7,11851.6,2819.4,6695.6,6721.7,7498.5,7503.9,7332.2,13818.3,19318.5,1386.8,4402.0,9234.1,4863.0,6101.9,10852.4,9002.4,12891.7,8255.3,9315.8,8011.6,7622.5,3609.3,13595.2,7735.9,6915.5,13124.4,4384.5,3853.0,10303.7,18503.9,10001.8,6779.0,7744.2,16911.8,10137.3,0.0,4349.6,6721.9,16585.5,7632.7,19127.2,3004.0,9381.4,5159.0,12003.4,32138.7,4034.0,5006.2,5100.2,2078.2,4815.3,6356.6,6551.1,1682.6,14558.7,2403.5,5178.5,18134.3,11693.7,21701.3,7719.1,7212.0,14288.7,16167.4,5231.0,29389.9,1260.1,2210.5,1460.2,13834.4,2301.3,5275.3,11241.9,8494.0,2831.3,4373.2,5876.0,7523.5,13279.5,9681.3,4488.8,18323.1,12727.3,5611.2,6609.1,7009.4,5059.3,9917.7,12974.4,16972.4,552.7,20277.5,16460.2,16024.5,13934.7,4373.6,6178.6,7461.6,19808.3,15091.3,3644.3,10139.3,9738.7,11958.3,7040.8,7552.9,4669.9,8422.0,10399.2,2979.3,3083.8,5976.5,8583.5,15818.4,11436.7,2490.2,16663.3,8498.0,7025.6,1899.8,8477.0,7787.9,10205.2,19425.3,4303.3,14818.1,9872.0,4918.0,8653.7,2320.6,19033.2,1298.9,5890.3,8574.9,9524.6,2721.4,4678.6,2689.7,8621.9,18901.4,12709.8,17488.5,13875.2,14172.2,22496.6,5613.5,4663.6,7050.0,2827.8,7285.3
STOP::LINCE,9549.8,15287.4,2971.5,5003.4,13572.8,7543.8,11349.6,13578.2,3036.7,4769.8,3266.6,8063.4,20037.5,2502.2,2722.4,16757.3,3738.1,13907.8,2852.7,3610.3,10120.3,8164.0,5864.8,5172.3,2551.7,12163.3,15741.1,896.3,4018.9,923.4,11267.7,11046.6,2039.9,10558.2,5620.9,4588.8,1665.7,5010.8,9572.4,20396.3,7983.3,10732.6,11879.2,5893.3,5424.0,3676.8,4536.5,7187.9,3544.6,811.3,1657.0,1635.6,6173.9,12706.3,13502.3,13222.0,9024.4,19612.9,6813.5,3266.1,11655.3,10833.8,9968.8,21614.2,4636.9,4317.0,8930.1,2272.3,12127.4,3250.7,12863.4,3606.5,3160.9,3558.8,6126.2,3969.1,3716.2,16849.7,15656.8,5429.2,4824.0,5618.2,1835.1,5664.8,9973.8,7630.1,15908.1,12128.3,7895.7,6596.7,10807.9,5739.5,9477.7,5886.7,10788.4,16997.3,8257.4,2902.4,13320.1,21535.3,8581.7,3244.3,3626.7,12849.6,12267.6,3989.4,0.0,7470.3,12468.1,11505.7,15126.3,3120.8,5846.7,9031.9,15034.7,31650.3,7906.9,8879.2,2583.8,5951.1,3864.7,10229.5,6114.1,4292.0,15570.5,2013.7,9051.4,14552.7,12705.5,17395.1,3581.0,5244.7,17320.1,12614.1,9103.9,28901.4,5133.0,5483.8,3026.1,14846.2,2924.8,2247.4,7124.4,6299.3,5171.3,1233.4,2024.1,3907.6,16295.9,8261.2,2835.8,14741.5,11043.2,4992.9,4123.1,5589.2,5883.8,13790.6,11602.1,21676.2,3571.4,16435.5,19491.6,19055.8,16951.1,2279.7,10077.9,11334.5,16280.4,16103.2,4656.1,8767.0,8323.8,7840.9,4244.3,6138.0,6874.5,4806.1,12529.5,5340.8,6357.1,4561.6,3685.8,19691.3,10064.5,5917.4,12545.9,10628.3,6146.9,3491.3,4942.3,2581.6,14119.2,16597.1,5566.7,17849.4,9435.0,3967.5,7281.4,3794.1,18544.7,4726.1,4470.2,4457.5,5386.6,1703.7,5503.2,4578.6,7201.7,15239.8,8592.4,13826.8,9757.8,17203.6,22008.2,3956.1,8069.2,4571.8,4676.5,8109.9
STOP::LLORONES,15056.7,19835.6,5823.3,7833.9,19079.7,14211.9,13855.6,19085.1,7233.6,3230.7,6892.2,13570.3,25544.4,8288.3,9983.5,17970.6,11136.6,21526.7,5960.6,4247.3,2704.3,16513.1,11371.7,10679.3,10855.3,17670.3,18247.1,9180.2,3903.5,7019.3,16774.6,16553.5,8708.1,19261.3,4735.7,11729.6,8379.6,11679.0,12644.7,25903.3,13490.3,16239.5,17386.1,12561.4,3253.6,7610.6,8681.0,15200.5,10426.1,7479.4,8538.6,9352.4,12842.1,19615.2,21121.2,18729.0,12096.7,24161.1,781.1,11569.7,20358.5,12519.1,10370.8,21189.8,5077.3,8866.5,10543.0,9022.8,15199.7,9832.5,17923.3,4762.2,10309.0,7120.7,12794.4,10645.2,12584.7,19340.7,23275.7,7636.9,11080.5,14840.7,8503.2,12333.0,9501.5,14298.3,18414.1,11774.3,15779.8,14683.9,13467.8,10287.8,14984.7,13920.8,11190.4,18210.6,9870.3,5111.9,15826.1,23037.1,16198.2,10990.9,9133.7,21467.7,16815.8,6778.1,7393.8,0.0,17975.0,11151.6,20633.3,9866.9,12090.3,10557.8,17525.7,37157.2,10363.1,10528.6,9251.9,7265.0,3733.0,9875.5,12782.2,7796.2,22152.4,6734.8,9168.4,22198.9,17765.3,22902.0,9089.6,13411.4,19811.1,20233.0,11285.5,34408.3,7080.7,5733.9,6495.8,19906.0,7916.7,8915.5,12631.3,14333.5,9613.0,6308.7,10178.1,12396.6,18801.9,16222.2,9586.3,22387.7,16550.1,11661.1,10791.2,14243.2,2488.8,14056.8,19221.0,22058.6,6610.5,21942.4,21982.6,21546.8,19457.1,6309.1,9513.4,12920.9,21787.3,21163.0,9715.9,17341.4,16581.5,13347.8,7439.8,12806.1,11205.7,12972.8,17077.7,9236.9,6607.2,11229.7,9194.4,20904.6,17609.4,8747.9,18052.8,15176.5,5674.7,6055.1,11038.6,8186.9,16462.8,22104.0,2484.7,20340.4,19858.2,5315.5,13949.5,9183.5,24051.7,7556.5,11138.3,9964.4,10895.2,7250.7,2172.5,9471.4,15085.8,22858.7,14099.3,21553.1,15264.7,19694.6,27515.1,6011.0,10310.3,13229.4,3905.1,1940.4
STOP::LOS_HUERTOS,5272.6,25323.7,15962.5,13727.8,3699.9,10724.7,21340.4,3705.3,12908.3,16166.3,13138.2,7236.2,8117.6,11601.2,10794.8,30383.0,9027.6,5849.1,13346.1,16001.2,21514.3,4395.7,7903.1,8568.7,10293.9,545.6,25731.9,12728.7,17081.4,13161.0,3399.6,3178.4,11727.0,8262.6,18330.9,8572.8,11990.6,8616.4,19563.2,8476.4,5671.8,3148.6,2963.0,9452.4,16820.5,13548.5,12705.9,5211.4,10571.0,11300.4,11059.6,12603.2,9913.8,4365.3,5218.7,3642.1,19015.2,29649.1,18207.6,9456.0,7312.2,19290.8,19493.9,31605.1,17628.0,12743.0,17589.6,10432.7,22118.2,11862.1,9494.7,16597.5,10327.2,13123.2,9046.7,9503.7,9013.7,26840.5,6073.3,14582.4,15556.7,7247.1,10378.3,10395.2,21370.3,7373.6,25898.9,21999.9,4736.5,7263.5,20798.7,13115.4,4456.6,6972.7,19900.6,30623.0,17772.1,15284.3,23310.9,31526.1,4080.8,10542.0,11131.5,4098.7,22303.8,13861.0,11935.1,18864.3,0.0,20597.8,3206.4,11194.2,6965.9,18839.1,25025.6,19730.3,17778.6,17086.4,9601.1,15822.7,15486.9,20101.1,11259.6,13016.3,6474.8,12596.7,18923.0,4829.9,9325.3,5475.2,11029.5,7449.4,27310.9,4516.5,18078.1,16981.5,15004.7,18474.9,13289.9,6625.4,11810.0,10247.7,6301.8,6266.4,12583.6,12491.7,11799.1,8825.6,26286.7,4915.4,9845.0,5018.7,2077.5,10388.9,8074.8,7295.0,17280.4,22247.7,5149.5,31667.0,13971.2,4515.6,29482.4,29046.6,26941.9,15942.0,27079.5,19791.5,4360.4,7007.5,12147.1,7954.5,6159.9,5476.1,13403.2,7708.5,16865.3,7848.4,22565.7,12753.1,19348.2,9097.8,10290.6,33316.9,5613.8,14641.8,2034.7,20664.6,17543.5,17369.5,9134.7,10929.0,24155.5,4677.1,16963.3,27840.3,8859.5,14349.5,9440.7,11821.3,6624.8,13450.5,9139.3,9269.0,12835.0,12286.7,16899.7,11954.5,5671.2,5656.3,5058.9,4184.1,3627.1,27194.4,10088.3,13108.4,15481.6,7858.7,17472.0,19506.4
STOP::LOS_LLANOS,17200.8,14710.2,9547.2,8258.0,21334.0,13354.6,6607.6,21339.5,9300.8,10675.2,9330.8,21024.0,31209.3,10331.3,14498.7,6890.7,15200.3,19736.1,8987.7,11691.8,13801.0,16324.0,18825.4,18132.9,13859.6,24830.5,10999.1,12860.4,9909.3,12043.6,19946.0,19724.8,12726.3,16974.7,8325.6,15863.1,13761.8,12492.0,7843.6,31568.1,20943.9,23693.2,20557.5,12607.5,9240.1,9182.6,9105.2,16091.1,10118.6,11849.3,11108.3,13304.7,11984.7,20915.1,22074.1,21664.5,8069.5,19035.7,10534.4,14540.4,18009.6,1367.4,1502.9,10110.0,7881.8,9290.7,3357.1,11583.7,11313.2,10256.7,16761.7,9599.2,14354.0,14574.4,12840.4,15162.3,14990.6,12092.7,24228.6,7292.0,9775.8,16892.5,12521.4,11475.7,16946.0,14344.3,11166.2,694.4,16055.7,14077.9,6219.9,8983.1,22438.3,14475.8,784.7,7130.7,4398.0,10812.8,8578.1,11957.3,16741.7,14437.4,16587.3,21822.0,15511.1,7506.9,12008.0,11151.0,25428.7,0.0,24037.4,10291.0,17039.8,2530.1,10277.8,42822.0,3622.2,3877.5,12106.3,5540.0,11177.5,1435.2,11924.9,8220.4,19468.8,10599.2,2427.5,23044.5,16603.8,26611.4,15377.5,13775.8,12563.1,21077.6,3257.8,40073.2,6648.0,6522.7,8876.4,18744.5,9959.8,12933.7,20085.0,15233.9,8495.8,11333.0,13534.4,15181.9,11553.9,16421.2,12147.3,23233.3,19467.2,10992.3,13172.9,13446.0,9056.9,2976.9,18316.2,10978.7,8013.5,25187.7,14734.6,14298.9,12209.2,11333.5,5422.3,1769.2,24718.4,20001.5,8793.3,15481.2,15805.0,20801.5,14893.5,13619.2,10043.7,14321.4,14655.4,7932.2,5530.2,12042.8,16648.1,9824.7,16778.6,6575.6,25506.5,13871.8,13119.2,8859.6,16135.4,15640.6,10919.5,24335.5,10396.9,12669.5,15245.8,11877.9,13995.5,9607.7,29716.5,7980.7,13177.4,17418.1,17183.0,10917.1,9426.8,8756.0,15361.7,23811.6,21553.0,22398.7,22718.4,12023.7,33180.0,12573.4,5166.0,14117.0,9018.3,9278.1
STOP::LOS_PORTALES,6978.0,24347.3,17599.0,18731.1,3346.8,9748.3,20364.0,3352.3,14613.7,17802.7,14843.6,8872.6,8037.1,13306.6,12431.2,29406.6,10664.0,4872.7,19011.9,17637.6,23150.7,6101.2,9539.5,10205.1,11999.3,3075.1,24755.5,14365.1,18717.8,14866.4,5984.9,5763.8,12761.8,7286.3,19967.3,10209.2,13627.0,10321.8,18586.8,8395.9,7308.3,5983.9,5548.4,10531.5,18457.0,15253.9,17144.5,6916.8,12276.5,13005.9,12765.0,14239.6,11182.4,3311.9,2394.6,3032.5,18038.8,28672.8,19844.0,11161.4,6335.8,23775.8,23978.9,30628.7,17141.2,17057.3,22074.6,12138.2,21141.8,16746.7,8518.4,18234.0,11963.7,14759.6,9846.0,11140.1,10719.2,25864.1,2539.7,19669.5,14580.3,9087.4,12083.8,13342.2,23006.8,8793.8,24922.6,25777.1,6441.9,8968.9,19822.3,15555.3,7041.9,8678.1,24385.6,29646.6,23091.7,16920.7,22334.5,30549.7,5786.2,11617.8,12767.9,3489.0,21327.5,15566.4,13640.5,20500.8,3068.0,25082.8,0.0,12899.6,8602.3,23324.1,24049.2,19649.9,19484.0,21571.4,11306.5,17528.1,17123.4,24617.7,14206.6,18103.5,5498.4,14302.1,20628.4,1487.3,8348.9,2867.5,12665.9,9154.8,26334.5,3242.5,22563.1,16901.0,16710.1,17660.5,14995.3,5649.0,13515.4,11953.1,7938.2,7971.8,16248.6,14197.1,12916.1,10531.1,25310.3,6620.9,11550.4,2194.6,3782.9,11937.8,9780.2,9000.4,18916.8,26732.7,4173.2,30690.6,15676.6,722.1,28506.0,28070.3,25965.6,15243.4,21628.6,24276.5,1201.7,6031.1,15660.3,6978.1,7784.8,8192.1,15039.7,9927.0,15889.0,9553.8,21589.4,16418.1,18533.8,10803.2,11927.0,32340.6,5797.1,19729.0,4936.4,19688.2,19179.9,19650.6,10771.1,12565.4,23179.1,1518.4,18599.7,26863.9,7883.1,15985.9,8464.4,17081.9,6544.3,18928.2,10844.7,10905.4,14471.5,13992.1,18536.1,16487.0,7376.7,2370.8,7363.5,1952.1,6212.5,26218.0,10007.8,14744.8,19966.5,9564.1,19108.4,21142.9
